pc_time,pc_seconds,#,UV_level,air_rpm,ignition,flame_level,flame_threshold,flame_detection_stat
11/7/2022 15:09,1657544976,2994615,2109,4535,0,2024,100,1
11/7/2022 15:09,1657544976,2994635,2070,4535,0,2024,100,1
11/7/2022 15:09,1657544976,2994655,2026,4535,0,2024,100,1
11/7/2022 15:09,1657544976,2994675,1992,4535,0,2024,100,1
11/7/2022 15:09,1657544976,2994695,2026,4535,0,2045,100,1
11/7/2022 15:09,1657544976,2994715,2021,4535,0,2024,100,1
11/7/2022 15:09,1657544976,2994735,2109,4535,0,2079,100,1
11/7/2022 15:09,1657544976,2994755,2021,4535,0,2029,100,1
11/7/2022 15:09,1657544976,2994775,2016,4535,0,2048,100,1
11/7/2022 15:09,1657544976,2994795,2050,4535,0,2041,100,1
11/7/2022 15:09,1657544976,2994815,2041,4535,0,2066,100,1
11/7/2022 15:09,1657544976,2994835,2099,4535,0,2047,100,1
11/7/2022 15:09,1657544976,2994855,2001,4535,0,2090,100,1
11/7/2022 15:09,1657544976,2994875,2011,4535,0,2057,100,1
11/7/2022 15:09,1657544976,2994895,2075,4535,0,2022,100,1
11/7/2022 15:09,1657544976,2994915,2099,4534,0,2115,100,1
11/7/2022 15:09,1657544976,2994935,2031,4534,0,2041,100,1
11/7/2022 15:09,1657544976,2994955,2001,4534,0,1990,100,1
11/7/2022 15:09,1657544976,2994975,2060,4534,0,2002,100,1
11/7/2022 15:09,1657544976,2994995,2094,4534,0,2065,100,1
11/7/2022 15:09,1657544976,2995015,2060,4534,0,2062,100,1
11/7/2022 15:09,1657544976,2995035,2036,4534,0,2054,100,1
11/7/2022 15:09,1657544976,2995055,2045,4534,0,2082,100,1
11/7/2022 15:09,1657544976,2995075,2080,4534,0,2048,100,1
11/7/2022 15:09,1657544976,2995095,2026,4533,0,2044,100,1
11/7/2022 15:09,1657544976,2995115,2055,4533,0,2061,100,1
11/7/2022 15:09,1657544976,2995135,2075,4533,0,2046,100,1
11/7/2022 15:09,1657544976,2995155,2167,4533,0,2117,100,1
11/7/2022 15:09,1657544976,2995175,2036,4533,0,2092,100,1
11/7/2022 15:09,1657544976,2995195,2006,4533,0,2033,100,1
11/7/2022 15:09,1657544976,2995215,2011,4533,0,2033,100,1
11/7/2022 15:09,1657544976,2995235,2026,4533,0,2018,100,1
11/7/2022 15:09,1657544976,2995255,2055,4533,0,2050,100,1
11/7/2022 15:09,1657544976,2995275,0,4533,0,2050,100,1
11/7/2022 15:09,1657544976,2995295,2475,4533,0,2050,100,1
11/7/2022 15:09,1657544976,2995315,2060,4533,0,2050,100,1
11/7/2022 15:09,1657544976,2995335,2119,4532,0,2050,100,1
11/7/2022 15:09,1657544976,2995355,1972,4532,0,2050,100,1
11/7/2022 15:09,1657544976,2995375,2006,4532,0,2050,100,1
11/7/2022 15:09,1657544976,2995395,2001,4532,0,2039,100,1
11/7/2022 15:09,1657544976,2995415,2016,4532,0,2034,100,1
11/7/2022 15:09,1657544977,2995435,2060,4532,0,2021,100,1
11/7/2022 15:09,1657544977,2995455,2026,4532,0,2025,100,1
11/7/2022 15:09,1657544977,2995475,2006,4532,0,2001,100,1
11/7/2022 15:09,1657544977,2995495,2114,4532,0,2053,100,1
11/7/2022 15:09,1657544977,2995515,2036,4532,0,2085,100,1
11/7/2022 15:09,1657544977,2995535,2001,4532,0,2035,100,1
11/7/2022 15:09,1657544977,2995555,1972,4532,0,2010,100,1
11/7/2022 15:09,1657544977,2995575,2026,4533,0,2011,100,1
11/7/2022 15:09,1657544977,2995595,2006,4533,0,1986,100,1
11/7/2022 15:09,1657544977,2995615,2041,4533,0,2072,100,1
11/7/2022 15:09,1657544977,2995635,2099,4533,0,2017,100,1
11/7/2022 15:09,1657544977,2995655,2104,4533,0,2081,100,1
11/7/2022 15:09,1657544977,2995675,2060,4533,0,2076,100,1
11/7/2022 15:09,1657544977,2995695,2011,4533,0,2067,100,1
11/7/2022 15:09,1657544977,2995715,2045,4533,0,2032,100,1
11/7/2022 15:09,1657544977,2995735,2041,4532,0,2072,100,1
11/7/2022 15:09,1657544977,2995755,2060,4532,0,2062,100,1
11/7/2022 15:09,1657544977,2995775,2045,4532,0,2047,100,1
11/7/2022 15:09,1657544977,2995795,2133,4532,0,2094,100,1
11/7/2022 15:09,1657544977,2995815,2001,4532,0,2041,100,1
11/7/2022 15:09,1657544977,2995835,2060,4532,0,2055,100,1
11/7/2022 15:09,1657544977,2995855,2016,4532,0,2061,100,1
11/7/2022 15:09,1657544977,2995875,2050,4532,0,2072,100,1
11/7/2022 15:09,1657544977,2995895,2016,4532,0,2032,100,1
11/7/2022 15:09,1657544977,2995915,2001,4532,0,2008,100,1
11/7/2022 15:09,1657544977,2995935,2016,4532,0,2004,100,1
11/7/2022 15:09,1657544977,2995955,2011,4532,0,1956,100,1
11/7/2022 15:09,1657544977,2995975,0,4531,0,1956,100,1
11/7/2022 15:09,1657544977,2995995,2485,4531,0,1956,100,1
11/7/2022 15:09,1657544977,2996015,2041,4531,0,1956,100,1
11/7/2022 15:09,1657544977,2996035,2089,4531,0,1956,100,1
11/7/2022 15:09,1657544977,2996055,1923,4531,0,1956,100,1
11/7/2022 15:09,1657544977,2996075,2036,4532,0,1956,100,1
11/7/2022 15:09,1657544977,2996095,1977,4532,0,1968,100,1
11/7/2022 15:09,1657544977,2996115,2041,4532,0,2032,100,1
11/7/2022 15:09,1657544977,2996135,2001,4531,0,1988,100,1
11/7/2022 15:09,1657544977,2996155,2070,4532,0,2029,100,1
11/7/2022 15:09,1657544977,2996175,2050,4532,0,1997,100,1
11/7/2022 15:09,1657544977,2996195,2055,4532,0,2027,100,1
11/7/2022 15:09,1657544977,2996215,2080,4532,0,2105,100,1
11/7/2022 15:09,1657544977,2996235,2094,4532,0,2041,100,1
11/7/2022 15:09,1657544977,2996255,1992,4532,0,2035,100,1
11/7/2022 15:09,1657544977,2996275,2026,4532,0,1992,100,1
11/7/2022 15:09,1657544977,2996295,2001,4532,0,2007,100,1
11/7/2022 15:09,1657544977,2996315,2060,4532,0,1976,100,1
11/7/2022 15:09,1657544977,2996335,2119,4532,0,2071,100,1
11/7/2022 15:09,1657544977,2996355,2094,4532,0,2070,100,1
11/7/2022 15:09,1657544977,2996375,2065,4532,0,2085,100,1
11/7/2022 15:09,1657544977,2996395,2080,4532,0,2100,100,1
11/7/2022 15:09,1657544977,2996415,1982,4533,0,2023,100,1
11/7/2022 15:09,1657544978,2996435,1962,4533,0,1985,100,1
11/7/2022 15:09,1657544978,2996455,2055,4533,0,2007,100,1
11/7/2022 15:09,1657544978,2996475,2055,4533,0,2031,100,1
11/7/2022 15:09,1657544978,2996495,2070,4533,0,2024,100,1
11/7/2022 15:09,1657544978,2996515,2075,4533,0,2049,100,1
11/7/2022 15:09,1657544978,2996535,1977,4533,0,2043,100,1
11/7/2022 15:09,1657544978,2996555,1987,4533,0,1972,100,1
11/7/2022 15:09,1657544978,2996575,2001,4533,0,2003,100,1
11/7/2022 15:09,1657544978,2996595,1997,4533,0,1970,100,1
11/7/2022 15:09,1657544978,2996615,2050,4533,0,2022,100,1
11/7/2022 15:09,1657544978,2996635,2080,4534,0,2037,100,1
11/7/2022 15:09,1657544978,2996655,1948,4534,0,1991,100,1
11/7/2022 15:09,1657544978,2996675,0,4534,0,1991,100,1
11/7/2022 15:09,1657544978,2996695,2436,4534,0,1991,100,1
11/7/2022 15:09,1657544978,2996715,2041,4534,0,1991,100,1
11/7/2022 15:09,1657544978,2996735,2041,4534,0,1991,100,1
11/7/2022 15:09,1657544978,2996755,2021,4534,0,1991,100,1
11/7/2022 15:09,1657544978,2996775,2109,4533,0,1991,100,1
11/7/2022 15:09,1657544978,2996795,2045,4533,0,2018,100,1
11/7/2022 15:09,1657544978,2996815,2133,4533,0,2070,100,1
11/7/2022 15:09,1657544978,2996835,2006,4533,0,2036,100,1
11/7/2022 15:09,1657544978,2996855,1992,4533,0,2041,100,1
11/7/2022 15:09,1657544978,2996875,2031,4533,0,2003,100,1
11/7/2022 15:09,1657544978,2996895,2050,4533,0,2070,100,1
11/7/2022 15:09,1657544978,2996915,2099,4533,0,2021,100,1
11/7/2022 15:09,1657544978,2996935,2055,4533,0,2061,100,1
11/7/2022 15:09,1657544978,2996955,2172,4533,0,2087,100,1
11/7/2022 15:09,1657544978,2996975,2036,4533,0,2034,100,1
11/7/2022 15:09,1657544978,2996995,2050,4532,0,2063,100,1
11/7/2022 15:09,1657544978,2997015,2080,4532,0,2052,100,1
11/7/2022 15:09,1657544978,2997035,2070,4532,0,2049,100,1
11/7/2022 15:09,1657544978,2997055,2055,4532,0,2045,100,1
11/7/2022 15:09,1657544978,2997075,2021,4532,0,2066,100,1
11/7/2022 15:09,1657544978,2997095,2001,4532,0,1986,100,1
11/7/2022 15:09,1657544978,2997115,2138,4532,0,2104,100,1
11/7/2022 15:09,1657544978,2997135,2109,4532,0,2076,100,1
11/7/2022 15:09,1657544978,2997155,2041,4532,0,2032,100,1
11/7/2022 15:09,1657544978,2997175,1982,4532,0,2012,100,1
11/7/2022 15:09,1657544978,2997195,2055,4532,0,2012,100,1
11/7/2022 15:09,1657544978,2997215,2021,4532,0,2022,100,1
11/7/2022 15:09,1657544978,2997235,2070,4532,0,2007,100,1
11/7/2022 15:09,1657544978,2997255,2055,4532,0,2051,100,1
11/7/2022 15:09,1657544978,2997275,2128,4532,0,2087,100,1
11/7/2022 15:09,1657544978,2997295,2084,4532,0,2061,100,1
11/7/2022 15:09,1657544978,2997315,2104,4533,0,2074,100,1
11/7/2022 15:09,1657544978,2997335,2055,4533,0,2076,100,1
11/7/2022 15:09,1657544978,2997355,2041,4533,0,2075,100,1
11/7/2022 15:09,1657544978,2997375,0,4533,0,2075,100,1
11/7/2022 15:09,1657544978,2997395,2407,4533,0,2075,100,1
11/7/2022 15:09,1657544978,2997415,2109,4533,0,2075,100,1
11/7/2022 15:09,1657544979,2997435,2031,4533,0,2075,100,1
11/7/2022 15:09,1657544979,2997455,2133,4533,0,2075,100,1
11/7/2022 15:09,1657544979,2997475,2143,4533,0,2075,100,1
11/7/2022 15:09,1657544979,2997495,2114,4533,0,2105,100,1
11/7/2022 15:09,1657544979,2997515,2138,4533,0,2125,100,1
11/7/2022 15:09,1657544979,2997535,2041,4533,0,2092,100,1
11/7/2022 15:09,1657544979,2997555,2080,4533,0,2059,100,1
11/7/2022 15:09,1657544979,2997575,2036,4534,0,2048,100,1
11/7/2022 15:09,1657544979,2997595,2099,4534,0,2084,100,1
11/7/2022 15:09,1657544979,2997615,2109,4534,0,2083,100,1
11/7/2022 15:09,1657544979,2997635,2055,4534,0,2044,100,1
11/7/2022 15:09,1657544979,2997655,2114,4534,0,2065,100,1
11/7/2022 15:09,1657544979,2997675,1958,4534,0,2017,100,1
11/7/2022 15:09,1657544979,2997695,2084,4534,0,2016,100,1
11/7/2022 15:09,1657544979,2997715,2055,4534,0,2053,100,1
11/7/2022 15:09,1657544979,2997735,2143,4534,0,2112,100,1
11/7/2022 15:09,1657544979,2997755,2119,4534,0,2092,100,1
11/7/2022 15:09,1657544979,2997775,2060,4534,0,2103,100,1
11/7/2022 15:09,1657544979,2997795,2192,4533,0,2096,100,1
11/7/2022 15:09,1657544979,2997815,2065,4533,0,2081,100,1
11/7/2022 15:09,1657544979,2997835,2109,4533,0,2079,100,1
11/7/2022 15:09,1657544979,2997855,2114,4533,0,2086,100,1
11/7/2022 15:09,1657544979,2997875,2094,4533,0,2115,100,1
11/7/2022 15:09,1657544979,2997895,2041,4533,0,2038,100,1
11/7/2022 15:09,1657544979,2997915,2070,4533,0,2011,100,1
11/7/2022 15:09,1657544979,2997935,2094,4533,0,2057,100,1
11/7/2022 15:09,1657544979,2997955,2070,4533,0,2080,100,1
11/7/2022 15:09,1657544979,2997975,2148,4533,0,2067,100,1
11/7/2022 15:09,1657544979,2997995,2104,4533,0,2069,100,1
11/7/2022 15:09,1657544979,2998015,2075,4533,0,2116,100,1
11/7/2022 15:09,1657544979,2998035,2045,4533,0,2070,100,1
11/7/2022 15:09,1657544979,2998055,2084,4533,0,2081,100,1
11/7/2022 15:09,1657544979,2998075,0,4533,0,2081,100,1
11/7/2022 15:09,1657544979,2998095,2465,4533,0,2081,100,1
11/7/2022 15:09,1657544979,2998115,2163,4533,0,2081,100,1
11/7/2022 15:09,1657544979,2998135,2124,4533,0,2081,100,1
11/7/2022 15:09,1657544979,2998155,2114,4533,0,2081,100,1
11/7/2022 15:09,1657544979,2998175,1967,4533,0,2081,100,1
11/7/2022 15:09,1657544979,2998195,1923,4533,0,2031,100,1
11/7/2022 15:09,1657544979,2998215,2094,4533,0,1993,100,1
11/7/2022 15:09,1657544979,2998235,2055,4533,0,2080,100,1
11/7/2022 15:09,1657544979,2998255,2084,4533,0,2074,100,1
11/7/2022 15:09,1657544979,2998275,2060,4533,0,2055,100,1
11/7/2022 15:09,1657544979,2998295,2177,4532,0,2106,100,1
11/7/2022 15:09,1657544979,2998315,2133,4532,0,2088,100,1
11/7/2022 15:09,1657544979,2998335,2084,4532,0,2116,100,1
11/7/2022 15:09,1657544979,2998355,2026,4533,0,2076,100,1
11/7/2022 15:09,1657544979,2998375,2026,4533,0,2067,100,1
11/7/2022 15:09,1657544979,2998395,2114,4533,0,2059,100,1
11/7/2022 15:09,1657544979,2998415,2065,4533,0,2075,100,1
11/7/2022 15:09,1657544980,2998435,2045,4533,0,2085,100,1
11/7/2022 15:09,1657544980,2998455,2050,4533,0,2015,100,1
11/7/2022 15:09,1657544980,2998475,2089,4533,0,2072,100,1
11/7/2022 15:09,1657544980,2998495,2119,4533,0,2066,100,1
11/7/2022 15:09,1657544980,2998515,2006,4534,0,2063,100,1
11/7/2022 15:09,1657544980,2998535,2041,4533,0,2061,100,1
11/7/2022 15:09,1657544980,2998555,1992,4533,0,2022,100,1
11/7/2022 15:09,1657544980,2998575,2128,4533,0,2091,100,1
11/7/2022 15:09,1657544980,2998595,2094,4533,0,2084,100,1
11/7/2022 15:09,1657544980,2998615,2041,4533,0,2071,100,1
11/7/2022 15:09,1657544980,2998635,2138,4533,0,2078,100,1
11/7/2022 15:09,1657544980,2998655,2031,4533,0,2045,100,1
11/7/2022 15:09,1657544980,2998675,2119,4533,0,2058,100,1
11/7/2022 15:09,1657544980,2998695,2001,4533,0,2036,100,1
11/7/2022 15:09,1657544980,2998715,2070,4533,0,2058,100,1
11/7/2022 15:09,1657544980,2998735,1967,4533,0,2007,100,1
11/7/2022 15:09,1657544980,2998755,2055,4533,0,2050,100,1
11/7/2022 15:09,1657544980,2998775,0,4533,0,2050,100,1
11/7/2022 15:09,1657544980,2998795,2446,4533,0,2050,100,1
11/7/2022 15:09,1657544980,2998815,2099,4533,0,2050,100,1
11/7/2022 15:09,1657544980,2998835,2094,4532,0,2050,100,1
11/7/2022 15:09,1657544980,2998855,2016,4532,0,2050,100,1
11/7/2022 15:09,1657544980,2998875,1962,4532,0,2050,100,1
11/7/2022 15:09,1657544980,2998895,2065,4532,0,2059,100,1
11/7/2022 15:09,1657544980,2998915,2089,4532,0,2089,100,1
11/7/2022 15:09,1657544980,2998935,2045,4532,0,2062,100,1
11/7/2022 15:09,1657544980,2998955,2060,4532,0,2060,100,1
11/7/2022 15:09,1657544980,2998975,2099,4532,0,2045,100,1
11/7/2022 15:09,1657544980,2998995,2114,4532,0,2090,100,1
11/7/2022 15:09,1657544980,2999015,2070,4532,0,2070,100,1
11/7/2022 15:09,1657544980,2999035,1977,4532,0,2061,100,1
11/7/2022 15:09,1657544980,2999055,2167,4532,0,2091,100,1
11/7/2022 15:09,1657544980,2999075,2138,4532,0,2129,100,1
11/7/2022 15:09,1657544980,2999095,2065,4531,0,2069,100,1
11/7/2022 15:09,1657544980,2999115,2031,4532,0,1993,100,1
11/7/2022 15:09,1657544980,2999135,2011,4532,0,2016,100,1
11/7/2022 15:09,1657544980,2999155,2114,4532,0,2054,100,1
11/7/2022 15:09,1657544980,2999175,2065,4532,0,2078,100,1
11/7/2022 15:09,1657544980,2999195,2124,4531,0,2098,100,1
11/7/2022 15:09,1657544980,2999215,2119,4532,0,2121,100,1
11/7/2022 15:09,1657544980,2999235,2148,4532,0,2129,100,1
11/7/2022 15:09,1657544980,2999255,2011,4532,0,2037,100,1
11/7/2022 15:09,1657544980,2999275,2109,4532,0,2072,100,1
11/7/2022 15:09,1657544980,2999295,2104,4532,0,2068,100,1
11/7/2022 15:09,1657544980,2999315,2094,4532,0,2099,80,1
11/7/2022 15:09,1657544980,2999335,2167,4532,0,2111,80,1
11/7/2022 15:09,1657544980,2999355,2050,4532,0,2089,80,1
11/7/2022 15:09,1657544980,2999375,2031,4532,0,2034,80,1
11/7/2022 15:09,1657544980,2999395,2080,4532,0,2068,80,1
11/7/2022 15:09,1657544980,2999415,2060,4532,0,2094,80,1
11/7/2022 15:09,1657544981,2999435,2001,4532,0,2033,80,1
11/7/2022 15:09,1657544981,2999455,2143,4532,0,2111,80,1
11/7/2022 15:09,1657544981,2999475,2089,4532,0,2047,80,1
11/7/2022 15:09,1657544981,2999495,2065,4532,0,2078,80,1
11/7/2022 15:09,1657544981,2999515,2031,4532,0,2056,80,1
11/7/2022 15:09,1657544981,2999535,2094,4532,0,2066,80,1
11/7/2022 15:09,1657544981,2999555,2138,4532,0,2128,80,1
11/7/2022 15:09,1657544981,2999575,2065,4532,0,2088,80,1
11/7/2022 15:09,1657544981,2999595,2114,4532,0,2098,80,1
11/7/2022 15:09,1657544981,2999615,2084,4533,0,2051,80,1
11/7/2022 15:09,1657544981,2999635,2089,4533,0,2072,80,1
11/7/2022 15:09,1657544981,2999655,2075,4533,0,2077,80,1
11/7/2022 15:09,1657544981,2999675,2075,4533,0,2093,80,1
11/7/2022 15:09,1657544981,2999695,2011,4533,0,2039,80,1
11/7/2022 15:09,1657544981,2999715,2041,4533,0,2046,80,1
11/7/2022 15:09,1657544981,2999735,1909,4534,0,1967,80,1
11/7/2022 15:09,1657544981,2999755,1840,4534,0,1851,80,1
11/7/2022 15:09,1657544981,2999775,1630,4534,0,1695,80,1
11/7/2022 15:09,1657544981,2999795,1181,4534,0,1346,80,1
11/7/2022 15:09,1657544981,2999815,512,4534,0,769,80,1
11/7/2022 15:09,1657544981,2999835,190,4533,0,325,80,1
11/7/2022 15:09,1657544981,2999855,73,4532,0,115,80,1
11/7/2022 15:09,1657544981,2999875,29,4532,0,26,80,1
11/7/2022 15:09,1657544981,2999895,34,4531,0,8,100,1
11/7/2022 15:09,1657544981,2999915,29,4530,0,5,100,1
11/7/2022 15:09,1657544981,2999935,4,4530,0,0,100,1
11/7/2022 15:09,1657544981,2999955,0,4529,0,0,100,1
11/7/2022 15:09,1657544981,2999975,0,4529,0,0,100,1
11/7/2022 15:09,1657544981,2999995,0,4529,0,0,100,1
11/7/2022 15:09,1657544981,3000015,0,4530,0,0,100,1
11/7/2022 15:09,1657544981,3000035,0,4533,0,0,100,1
11/7/2022 15:09,1657544981,3000055,0,4535,0,0,100,1
11/7/2022 15:09,1657544981,3000075,0,4540,0,0,100,1
11/7/2022 15:09,1657544981,3000095,0,4547,0,0,100,1
11/7/2022 15:09,1657544981,3000115,0,4551,0,0,100,1
11/7/2022 15:09,1657544981,3000135,0,4561,0,0,100,1
11/7/2022 15:09,1657544981,3000155,0,4573,0,0,100,1
11/7/2022 15:09,1657544981,3000175,0,4580,0,0,100,1
11/7/2022 15:09,1657544981,3000195,0,4594,0,0,100,1
11/7/2022 15:09,1657544981,3000215,0,4611,0,0,100,1
11/7/2022 15:09,1657544981,3000235,4,4620,0,0,100,1
11/7/2022 15:09,1657544981,3000255,0,4640,0,0,100,1
11/7/2022 15:09,1657544981,3000275,0,4662,0,0,100,1
11/7/2022 15:09,1657544981,3000295,0,4673,0,0,100,1
11/7/2022 15:09,1657544981,3000315,0,4698,0,0,100,1
11/7/2022 15:09,1657544981,3000335,9,4724,0,0,100,1
11/7/2022 15:09,1657544981,3000355,0,4738,0,0,100,1
11/7/2022 15:09,1657544981,3000375,0,4766,0,0,100,1
11/7/2022 15:09,1657544981,3000395,4,4797,0,0,100,1
11/7/2022 15:09,1657544981,3000415,0,4813,0,0,100,1
11/7/2022 15:09,1657544982,3000435,0,4845,0,0,100,1
11/7/2022 15:09,1657544982,3000455,0,4879,0,0,100,1
11/7/2022 15:09,1657544982,3000475,0,4897,0,0,100,1
11/7/2022 15:09,1657544982,3000495,14,4933,0,0,100,1
11/7/2022 15:09,1657544982,3000515,4,4970,0,0,100,1
11/7/2022 15:09,1657544982,3000535,0,4989,0,0,100,1
11/7/2022 15:09,1657544982,3000555,4,5029,0,0,100,1
11/7/2022 15:09,1657544982,3000575,0,5069,0,0,100,1
11/7/2022 15:09,1657544982,3000595,0,5090,0,0,100,1
11/7/2022 15:09,1657544982,3000615,0,5131,0,0,100,1
11/7/2022 15:09,1657544982,3000635,0,5174,0,0,100,1
11/7/2022 15:09,1657544982,3000655,0,5195,0,0,100,1
11/7/2022 15:09,1657544982,3000675,9,5239,0,0,100,1
11/7/2022 15:09,1657544982,3000695,9,5283,0,0,100,1
11/7/2022 15:09,1657544982,3000715,9,5305,0,0,100,1
11/7/2022 15:09,1657544982,3000735,4,5351,0,0,100,1
11/7/2022 15:09,1657544982,3000755,0,5397,0,0,100,1
11/7/2022 15:09,1657544982,3000775,0,5420,0,0,100,1
11/7/2022 15:09,1657544982,3000795,0,5467,0,0,100,1
11/7/2022 15:09,1657544982,3000815,9,5514,0,0,100,1
11/7/2022 15:09,1657544982,3000835,9,5538,0,0,100,1
11/7/2022 15:09,1657544982,3000855,4,5585,0,0,100,1
11/7/2022 15:09,1657544982,3000875,14,5633,0,0,100,1
11/7/2022 15:09,1657544982,3000895,0,5656,0,0,100,1
11/7/2022 15:09,1657544982,3000915,0,5702,0,0,100,1
11/7/2022 15:09,1657544982,3000935,0,5747,0,0,100,1
11/7/2022 15:09,1657544982,3000955,4,5769,0,0,100,1
11/7/2022 15:09,1657544982,3000975,9,5813,0,0,100,1
11/7/2022 15:09,1657544982,3000995,14,5855,0,0,100,1
11/7/2022 15:09,1657544982,3001015,14,5875,0,0,100,1
11/7/2022 15:09,1657544982,3001035,19,5915,0,0,100,1
11/7/2022 15:09,1657544982,3001055,0,5953,0,0,100,1
11/7/2022 15:09,1657544982,3001075,0,5971,0,0,100,1
11/7/2022 15:09,1657544982,3001095,0,6007,0,0,100,1
11/7/2022 15:09,1657544982,3001115,0,6040,0,0,100,1
11/7/2022 15:09,1657544982,3001135,4,6056,0,0,100,1
11/7/2022 15:09,1657544982,3001155,34,6087,0,0,100,1
11/7/2022 15:09,1657544982,3001175,19,6116,0,0,100,1
11/7/2022 15:09,1657544982,3001195,14,6130,0,0,100,1
11/7/2022 15:09,1657544982,3001215,14,6157,0,0,100,1
11/7/2022 15:09,1657544982,3001235,0,6182,0,0,100,1
11/7/2022 15:09,1657544982,3001255,0,6193,0,0,100,1
11/7/2022 15:09,1657544982,3001275,0,6215,0,0,100,1
11/7/2022 15:09,1657544982,3001295,9,6236,0,0,100,1
11/7/2022 15:09,1657544982,3001315,24,6245,0,0,100,1
11/7/2022 15:09,1657544982,3001335,29,6263,0,0,100,1
11/7/2022 15:09,1657544982,3001355,24,6279,0,0,100,1
11/7/2022 15:09,1657544982,3001375,29,6287,0,0,100,1
11/7/2022 15:09,1657544982,3001395,0,6301,0,0,100,1
11/7/2022 15:09,1657544982,3001415,0,6314,0,0,100,1
11/7/2022 15:09,1657544983,3001435,0,6320,0,0,100,1
11/7/2022 15:09,1657544983,3001455,0,6331,0,0,100,1
11/7/2022 15:09,1657544983,3001475,24,6340,0,0,100,1
11/7/2022 15:09,1657544983,3001495,29,6345,0,0,100,1
11/7/2022 15:09,1657544983,3001515,29,6353,0,0,100,1
11/7/2022 15:09,1657544983,3001535,24,6360,0,0,100,1
11/7/2022 15:09,1657544983,3001555,4,6362,0,0,100,1
11/7/2022 15:09,1657544983,3001575,0,6368,0,0,100,1
11/7/2022 15:09,1657544983,3001595,0,6373,0,0,100,1
11/7/2022 15:09,1657544983,3001615,0,6375,0,0,100,1
11/7/2022 15:09,1657544983,3001635,14,6379,0,0,100,1
11/7/2022 15:09,1657544983,3001655,34,6382,0,0,100,1
11/7/2022 15:09,1657544983,3001675,34,6383,0,0,100,1
11/7/2022 15:09,1657544983,3001695,34,6385,0,0,100,1
11/7/2022 15:09,1657544983,3001715,14,6386,0,0,100,1
11/7/2022 15:09,1657544983,3001735,0,6387,0,0,100,1
11/7/2022 15:09,1657544983,3001755,0,6388,0,0,100,1
11/7/2022 15:09,1657544983,3001775,0,6388,0,0,100,1
11/7/2022 15:09,1657544983,3001795,14,6389,0,0,100,1
11/7/2022 15:09,1657544983,3001815,29,6389,0,0,100,1
11/7/2022 15:09,1657544983,3001835,24,6389,0,0,100,1
11/7/2022 15:09,1657544983,3001855,29,6388,0,0,100,1
11/7/2022 15:09,1657544983,3001875,19,6388,0,0,100,1
11/7/2022 15:09,1657544983,3001895,4,6387,0,0,100,1
11/7/2022 15:09,1657544983,3001915,0,6387,0,0,100,1
11/7/2022 15:09,1657544983,3001935,4,6385,0,0,100,1
11/7/2022 15:09,1657544983,3001955,0,6384,0,0,100,1
11/7/2022 15:09,1657544983,3001975,9,6383,0,0,100,1
11/7/2022 15:09,1657544983,3001995,29,6382,0,0,100,1
11/7/2022 15:09,1657544983,3002015,34,6380,0,0,100,1
11/7/2022 15:09,1657544983,3002035,19,6379,0,2,100,1
11/7/2022 15:09,1657544983,3002055,9,6377,0,0,100,1
11/7/2022 15:09,1657544983,3002075,0,6375,0,0,100,1
11/7/2022 15:09,1657544983,3002095,0,6374,0,0,100,1
11/7/2022 15:09,1657544983,3002115,0,6371,0,0,100,1
11/7/2022 15:09,1657544983,3002135,24,6369,0,0,100,1
11/7/2022 15:09,1657544983,3002155,29,6368,0,0,100,1
11/7/2022 15:09,1657544983,3002175,29,6365,0,0,100,1
11/7/2022 15:09,1657544983,3002195,24,6363,0,0,100,1
11/7/2022 15:09,1657544983,3002215,29,6361,0,0,100,1
11/7/2022 15:09,1657544983,3002235,0,6359,0,0,100,1
11/7/2022 15:09,1657544983,3002255,0,6356,0,0,100,1
11/7/2022 15:09,1657544983,3002275,0,6355,0,0,100,1
11/7/2022 15:09,1657544983,3002295,4,6352,0,0,100,1
11/7/2022 15:09,1657544983,3002315,29,6350,0,0,100,1
11/7/2022 15:09,1657544983,3002335,24,6348,0,0,100,1
11/7/2022 15:09,1657544983,3002355,34,6345,0,0,100,1
11/7/2022 15:09,1657544983,3002375,34,6343,0,0,100,1
11/7/2022 15:09,1657544983,3002395,9,6341,0,0,100,1
11/7/2022 15:09,1657544983,3002415,0,6339,0,0,100,1
11/7/2022 15:09,1657544984,3002435,4,6336,0,0,100,1
11/7/2022 15:09,1657544984,3002455,0,6334,0,0,100,1
11/7/2022 15:09,1657544984,3002475,39,6331,0,0,100,1
11/7/2022 15:09,1657544984,3002495,39,6329,0,0,100,1
11/7/2022 15:09,1657544984,3002515,9,6327,0,0,100,1
11/7/2022 15:09,1657544984,3002535,4,6324,0,0,100,1
11/7/2022 15:09,1657544984,3002555,9,6321,0,0,100,1
11/7/2022 15:09,1657544984,3002575,4,6320,0,0,100,1
11/7/2022 15:09,1657544984,3002595,39,6317,0,0,100,1
11/7/2022 15:09,1657544984,3002615,29,6314,0,0,100,1
11/7/2022 15:09,1657544984,3002635,34,6313,0,0,100,1
11/7/2022 15:09,1657544984,3002655,43,6310,0,0,100,1
11/7/2022 15:09,1657544984,3002675,48,6307,0,0,100,1
11/7/2022 15:09,1657544984,3002695,9,6306,0,0,100,1
11/7/2022 15:09,1657544984,3002715,4,6303,0,0,100,1
11/7/2022 15:09,1657544984,3002735,9,6300,0,0,100,1
